cited_by_count,country_code,display_name,h_index,id,works_api_url,works_count,topic
127.0,US,Saurabh Khanna,5.0,https://openalex.org/A5066493282,https://api.openalex.org/works?filter=author.id:A5066493282,17.0,Political science
1711.0,DE,Christoph Bartenhagen,21.0,https://openalex.org/A5062364819,https://api.openalex.org/works?filter=author.id:A5062364819,113.0,Biology
4734.0,US,James D. Michelson,40.0,https://openalex.org/A5065232848,https://api.openalex.org/works?filter=author.id:A5065232848,133.0,Medicine
1786.0,NL,Evelien Snippe,21.0,https://openalex.org/A5048153913,https://api.openalex.org/works?filter=author.id:A5048153913,75.0,Psychology
4781.0,JP,Masaru Kitsuregawa,31.0,https://openalex.org/A5056438865,https://api.openalex.org/works?filter=author.id:A5056438865,666.0,Computer science
410.0,US,Samuel Woolley,6.0,https://openalex.org/A5028631384,https://api.openalex.org/works?filter=author.id:A5028631384,52.0,Computer science
6018.0,HU,Attila Varga,22.0,https://openalex.org/A5065544460,https://api.openalex.org/works?filter=author.id:A5065544460,219.0,Economics
14457.0,NL,Richard Bruggeman,47.0,https://openalex.org/A5014971104,https://api.openalex.org/works?filter=author.id:A5014971104,401.0,Medicine
4830.0,ES,Manuel Cebrián,36.0,https://openalex.org/A5017095669,https://api.openalex.org/works?filter=author.id:A5017095669,215.0,Computer science
47.0,DK,Ole Teutloff,3.0,https://openalex.org/A5043965496,https://api.openalex.org/works?filter=author.id:A5043965496,19.0,Business
286.0,AT,Hannah Metzler,8.0,https://openalex.org/A5085216442,https://api.openalex.org/works?filter=author.id:A5085216442,43.0,Psychology
21.0,IT,Federico Pilati,2.0,https://openalex.org/A5008862185,https://api.openalex.org/works?filter=author.id:A5008862185,12.0,Computer science
2.0,US,Fatima Alqabandi,1.0,https://openalex.org/A5069816841,https://api.openalex.org/works?filter=author.id:A5069816841,6.0,Political science
255.0,IT,Federico Musciotto,9.0,https://openalex.org/A5013688285,https://api.openalex.org/works?filter=author.id:A5013688285,36.0,Mathematics
3155.0,NO,Renzo Bianchi,29.0,https://openalex.org/A5039114051,https://api.openalex.org/works?filter=author.id:A5039114051,204.0,Psychology
442.0,DE,Mattia Samory,8.0,https://openalex.org/A5010879920,https://api.openalex.org/works?filter=author.id:A5010879920,42.0,Computer science
1729.0,US,Taylor Jones,13.0,https://openalex.org/A5077409882,https://api.openalex.org/works?filter=author.id:A5077409882,27.0,Biology
592.0,AR,José Ignacio Alvarez-Hamelin,11.0,https://openalex.org/A5002960328,https://api.openalex.org/works?filter=author.id:A5002960328,76.0,Computer science
29.0,KR,Seongwoon Kim,2.0,https://openalex.org/A5000518851,https://api.openalex.org/works?filter=author.id:A5000518851,4.0,Computer science
119.0,ES,Carlos Fernandez‐Basso,7.0,https://openalex.org/A5038358917,https://api.openalex.org/works?filter=author.id:A5038358917,18.0,Computer science
1589.0,US,Ceren Budak,17.0,https://openalex.org/A5086827245,https://api.openalex.org/works?filter=author.id:A5086827245,86.0,Computer science
47.0,GB,Matija Franklin,3.0,https://openalex.org/A5009841736,https://api.openalex.org/works?filter=author.id:A5009841736,3.0,Psychology
112.0,IT,Chiara Serra,4.0,https://openalex.org/A5039512138,https://api.openalex.org/works?filter=author.id:A5039512138,6.0,Psychology
76312.0,US,Duncan J. Watts,57.0,https://openalex.org/A5000679279,https://api.openalex.org/works?filter=author.id:A5000679279,200.0,Computer science
6.0,CN,Haochuan Cui,2.0,https://openalex.org/A5008883223,https://api.openalex.org/works?filter=author.id:A5008883223,4.0,Political science
437.0,AT,Jana Lasser,8.0,https://openalex.org/A5014437029,https://api.openalex.org/works?filter=author.id:A5014437029,103.0,Computer science
837.0,IT,Roberta Rocca,18.0,https://openalex.org/A5023447406,https://api.openalex.org/works?filter=author.id:A5023447406,60.0,Biology
217.0,NL,Jeroen Jonkman,9.0,https://openalex.org/A5060362716,https://api.openalex.org/works?filter=author.id:A5060362716,15.0,Sociology
1644.0,NL,Malvina Nissim,23.0,https://openalex.org/A5040564747,https://api.openalex.org/works?filter=author.id:A5040564747,204.0,Computer science
106.0,IT,Antonio Longa,4.0,https://openalex.org/A5078906245,https://api.openalex.org/works?filter=author.id:A5078906245,22.0,Computer science
38.0,NL,Mónika Simon,3.0,https://openalex.org/A5051692037,https://api.openalex.org/works?filter=author.id:A5051692037,13.0,Philosophy
282.0,IR,Meysam Alizadeh,9.0,https://openalex.org/A5058797533,https://api.openalex.org/works?filter=author.id:A5058797533,34.0,Computer science
42.0,IT,Antonio Desiderio,2.0,https://openalex.org/A5045033500,https://api.openalex.org/works?filter=author.id:A5045033500,10.0,Physics
29.0,JP,Takayuki Uchiba,3.0,https://openalex.org/A5088621577,https://api.openalex.org/works?filter=author.id:A5088621577,21.0,Computer science
85.0,FI,Javier Ureña-Carrión,2.0,https://openalex.org/A5011306454,https://api.openalex.org/works?filter=author.id:A5011306454,8.0,Psychology
3923.0,NL,Vincent Traag,16.0,https://openalex.org/A5070433540,https://api.openalex.org/works?filter=author.id:A5070433540,91.0,Computer science
30673.0,DE,Friedrich Götz,88.0,https://openalex.org/A5014079362,https://api.openalex.org/works?filter=author.id:A5014079362,483.0,Biology
1.0,DE,Tamer Ajaj,1.0,https://openalex.org/A5000132505,https://api.openalex.org/works?filter=author.id:A5000132505,1.0,Psychology
0.0,ES,Rubén Rodríguez Casañ,0.0,https://openalex.org/A5007709761,https://api.openalex.org/works?filter=author.id:A5007709761,1.0,Psychology
1759.0,US,Daniel Scott Smith,23.0,https://openalex.org/A5047489389,https://api.openalex.org/works?filter=author.id:A5047489389,216.0,Sociology
46422.0,FR,Michel Dubois,23.0,https://openalex.org/A5084860941,https://api.openalex.org/works?filter=author.id:A5084860941,176.0,Biology
810.0,DE,Giada Marino,17.0,https://openalex.org/A5027094672,https://api.openalex.org/works?filter=author.id:A5027094672,48.0,Biology
7270.0,US,Sharad Goel,37.0,https://openalex.org/A5027036879,https://api.openalex.org/works?filter=author.id:A5027036879,176.0,Computer science
82.0,NL,Laura Boeschoten,5.0,https://openalex.org/A5021589283,https://api.openalex.org/works?filter=author.id:A5021589283,37.0,Computer science
25.0,US,Tina Law,2.0,https://openalex.org/A5003680815,https://api.openalex.org/works?filter=author.id:A5003680815,11.0,Medicine
11859.0,DK,David Lusseau,58.0,https://openalex.org/A5017444948,https://api.openalex.org/works?filter=author.id:A5017444948,226.0,Biology
12.0,US,Randall Harp,2.0,https://openalex.org/A5021330226,https://api.openalex.org/works?filter=author.id:A5021330226,15.0,Political science
10028.0,US,Bertram F. Malle,39.0,https://openalex.org/A5090962780,https://api.openalex.org/works?filter=author.id:A5090962780,210.0,Psychology
10981.0,IT,Manlio De Domenico,51.0,https://openalex.org/A5019170728,https://api.openalex.org/works?filter=author.id:A5019170728,273.0,Computer science
2655.0,IT,Monica Bianchini,22.0,https://openalex.org/A5091787895,https://api.openalex.org/works?filter=author.id:A5091787895,161.0,Computer science
841.0,NO,John Bryden,13.0,https://openalex.org/A5085714892,https://api.openalex.org/works?filter=author.id:A5085714892,158.0,Political science
2671.0,HU,Roland Tóth,26.0,https://openalex.org/A5088619613,https://api.openalex.org/works?filter=author.id:A5088619613,336.0,Computer science
213.0,NL,Akrati Saxena,7.0,https://openalex.org/A5055236010,https://api.openalex.org/works?filter=author.id:A5055236010,75.0,Computer science
129.0,SG,Subhayan Mukerjee,4.0,https://openalex.org/A5067134501,https://api.openalex.org/works?filter=author.id:A5067134501,25.0,Computer science
707.0,NL,Corine S. Meppelink,10.0,https://openalex.org/A5000399565,https://api.openalex.org/works?filter=author.id:A5000399565,24.0,Computer science
266.0,DK,Andreas Koher,7.0,https://openalex.org/A5079955249,https://api.openalex.org/works?filter=author.id:A5079955249,16.0,Computer science
1035.0,GB,Antonio Rojas-García,16.0,https://openalex.org/A5051621664,https://api.openalex.org/works?filter=author.id:A5051621664,45.0,Medicine
133.0,DE,Sandipan Sikdar,6.0,https://openalex.org/A5015963208,https://api.openalex.org/works?filter=author.id:A5015963208,44.0,Computer science
361.0,CA,Samin Aref,11.0,https://openalex.org/A5067809445,https://api.openalex.org/works?filter=author.id:A5067809445,48.0,Computer science
222.0,US,Trevor James Swanson,9.0,https://openalex.org/A5089126427,https://api.openalex.org/works?filter=author.id:A5089126427,35.0,Psychology
4834.0,US,David Mimno,28.0,https://openalex.org/A5086934220,https://api.openalex.org/works?filter=author.id:A5086934220,128.0,Computer science
30.0,GB,Patrick Gildersleve,3.0,https://openalex.org/A5070221432,https://api.openalex.org/works?filter=author.id:A5070221432,11.0,Computer science
2692.0,US,Kate Niederhoffer,8.0,https://openalex.org/A5027462528,https://api.openalex.org/works?filter=author.id:A5027462528,14.0,Psychology
20.0,TR,Hasan Alp Boz,2.0,https://openalex.org/A5080258632,https://api.openalex.org/works?filter=author.id:A5080258632,10.0,Computer science
8.0,FR,Vera Sosnovik,1.0,https://openalex.org/A5083550860,https://api.openalex.org/works?filter=author.id:A5083550860,3.0,Political science
16.0,US,Tobin South,2.0,https://openalex.org/A5027450101,https://api.openalex.org/works?filter=author.id:A5027450101,16.0,Computer science
114013.0,IT,Jonathan D. Cohen,130.0,https://openalex.org/A5088141761,https://api.openalex.org/works?filter=author.id:A5088141761,736.0,Computer science
244.0,US,Linnea Gandhi,7.0,https://openalex.org/A5019373396,https://api.openalex.org/works?filter=author.id:A5019373396,11.0,Medicine
3647.0,US,Martin Hilbert,23.0,https://openalex.org/A5050101991,https://api.openalex.org/works?filter=author.id:A5050101991,152.0,Computer science
20420.0,US,David G. Rand,61.0,https://openalex.org/A5056499434,https://api.openalex.org/works?filter=author.id:A5056499434,310.0,Psychology
6.0,JP,Yuka Takedomi,1.0,https://openalex.org/A5023818555,https://api.openalex.org/works?filter=author.id:A5023818555,3.0,Political science
874.0,CH,Fabian Baumann,15.0,https://openalex.org/A5046927655,https://api.openalex.org/works?filter=author.id:A5046927655,78.0,Medicine
6330.0,US,Andrew Lippman,29.0,https://openalex.org/A5080472003,https://api.openalex.org/works?filter=author.id:A5080472003,156.0,Computer science
18.0,BE,Inês Terrucha,2.0,https://openalex.org/A5058488234,https://api.openalex.org/works?filter=author.id:A5058488234,6.0,Geometry
2407.0,IT,Armando Bazzani,16.0,https://openalex.org/A5058670333,https://api.openalex.org/works?filter=author.id:A5058670333,202.0,Physics
178020.0,CN,Hao Chen,156.0,https://openalex.org/A5022499603,https://api.openalex.org/works?filter=author.id:A5022499603,11258.0,Biology
3.0,IT,Alice Battiston,1.0,https://openalex.org/A5083809979,https://api.openalex.org/works?filter=author.id:A5083809979,6.0,Ecology
740.0,IN,Mainack Mondal,15.0,https://openalex.org/A5002813297,https://api.openalex.org/works?filter=author.id:A5002813297,62.0,Computer science
2967.0,BE,Pieter Simoens,25.0,https://openalex.org/A5001314520,https://api.openalex.org/works?filter=author.id:A5001314520,219.0,Computer science
93.0,CH,Laurence Brandenberger,5.0,https://openalex.org/A5032278939,https://api.openalex.org/works?filter=author.id:A5032278939,30.0,Computer science
7.0,CH,Emma Hoes,1.0,https://openalex.org/A5025372077,https://api.openalex.org/works?filter=author.id:A5025372077,10.0,Political science
1030.0,GB,Hugo Barbosa,9.0,https://openalex.org/A5068497573,https://api.openalex.org/works?filter=author.id:A5068497573,41.0,Computer science
411.0,US,Eaman Jahani,7.0,https://openalex.org/A5000868394,https://api.openalex.org/works?filter=author.id:A5000868394,34.0,Computer science
49.0,US,Clara Boothby,3.0,https://openalex.org/A5038812629,https://api.openalex.org/works?filter=author.id:A5038812629,9.0,Political science
545.0,DE,Maciej J. Dańko,11.0,https://openalex.org/A5028701322,https://api.openalex.org/works?filter=author.id:A5028701322,39.0,Medicine
64.0,US,Jamell Dacon,3.0,https://openalex.org/A5082912147,https://api.openalex.org/works?filter=author.id:A5082912147,12.0,Computer science
12414.0,IT,Vittorio Loreto,40.0,https://openalex.org/A5070657345,https://api.openalex.org/works?filter=author.id:A5070657345,254.0,Computer science
2.0,JP,Shintaro Ueki,1.0,https://openalex.org/A5077958783,https://api.openalex.org/works?filter=author.id:A5077958783,4.0,Computer science
74.0,GB,Chiara Chiavenna,4.0,https://openalex.org/A5028705781,https://api.openalex.org/works?filter=author.id:A5028705781,7.0,Medicine
2468.0,US,Lingfei Wu,24.0,https://openalex.org/A5011825081,https://api.openalex.org/works?filter=author.id:A5011825081,291.0,Computer science
180.0,DE,Leonie Neuhäuser,5.0,https://openalex.org/A5003831754,https://api.openalex.org/works?filter=author.id:A5003831754,23.0,Computer science
2153.0,CN,Chaofeng Wu,21.0,https://openalex.org/A5037135644,https://api.openalex.org/works?filter=author.id:A5037135644,74.0,Physics
13439.0,CA,Vincent Larivière,58.0,https://openalex.org/A5068542997,https://api.openalex.org/works?filter=author.id:A5068542997,501.0,Political science
553.0,JP,Taro Takaguchi,14.0,https://openalex.org/A5041066777,https://api.openalex.org/works?filter=author.id:A5041066777,44.0,Computer science
108.0,US,K. Hunter Wapman,4.0,https://openalex.org/A5048181040,https://api.openalex.org/works?filter=author.id:A5048181040,16.0,Sociology
20420.0,US,David G. Rand,61.0,https://openalex.org/A5056499434,https://api.openalex.org/works?filter=author.id:A5056499434,310.0,Psychology
212.0,SG,Taberez Ahmed Neyazi,8.0,https://openalex.org/A5076382635,https://api.openalex.org/works?filter=author.id:A5076382635,49.0,Political science
14797.0,CN,Beibei Li,60.0,https://openalex.org/A5065820472,https://api.openalex.org/works?filter=author.id:A5065820472,1002.0,Biology
1698.0,US,Maimuna S. Majumder,23.0,https://openalex.org/A5060277811,https://api.openalex.org/works?filter=author.id:A5060277811,94.0,Medicine
8292.0,US,Cassidy R. Sugimoto,43.0,https://openalex.org/A5029483412,https://api.openalex.org/works?filter=author.id:A5029483412,282.0,Computer science
150.0,US,Matthew R. DeVerna,5.0,https://openalex.org/A5070356107,https://api.openalex.org/works?filter=author.id:A5070356107,19.0,Computer science
474.0,GB,Milena Tsvetkova,10.0,https://openalex.org/A5069791094,https://api.openalex.org/works?filter=author.id:A5069791094,127.0,Computer science
1.0,GB,Sima Farokhnejad,1.0,https://openalex.org/A5007635700,https://api.openalex.org/works?filter=author.id:A5007635700,2.0,Ecology
22717.0,US,Aaron Clauset,43.0,https://openalex.org/A5014647140,https://api.openalex.org/works?filter=author.id:A5014647140,201.0,Computer science
795.0,GB,Arun Frey,5.0,https://openalex.org/A5000213324,https://api.openalex.org/works?filter=author.id:A5000213324,13.0,Medicine
15823.0,US,Dan Jurafsky,63.0,https://openalex.org/A5087088138,https://api.openalex.org/works?filter=author.id:A5087088138,315.0,Computer science
3496.0,US,Nick Obradovich,22.0,https://openalex.org/A5085139454,https://api.openalex.org/works?filter=author.id:A5085139454,84.0,Computer science
2083.0,AU,Tristram J. Alexander,23.0,https://openalex.org/A5057805246,https://api.openalex.org/works?filter=author.id:A5057805246,107.0,Physics
8810.0,GB,Darren P. Croft,52.0,https://openalex.org/A5031386218,https://api.openalex.org/works?filter=author.id:A5031386218,194.0,Biology
926.0,US,Ashley Muddiman,15.0,https://openalex.org/A5029294803,https://api.openalex.org/works?filter=author.id:A5029294803,47.0,Political science
8505.0,DE,Iyad Rahwan,39.0,https://openalex.org/A5009232244,https://api.openalex.org/works?filter=author.id:A5009232244,303.0,Computer science
529.0,CH,Mykola Makhortykh,14.0,https://openalex.org/A5087601816,https://api.openalex.org/works?filter=author.id:A5087601816,125.0,Political science
788.0,HU,Balázs Lengyel,15.0,https://openalex.org/A5005839111,https://api.openalex.org/works?filter=author.id:A5005839111,108.0,Economics
5036.0,US,Esteban Moro,34.0,https://openalex.org/A5088539840,https://api.openalex.org/works?filter=author.id:A5088539840,159.0,Computer science
4693.0,GB,Andrew Herman,21.0,https://openalex.org/A5045501542,https://api.openalex.org/works?filter=author.id:A5045501542,110.0,Biology
1500.0,DK,Anna Rogers,15.0,https://openalex.org/A5039256697,https://api.openalex.org/works?filter=author.id:A5039256697,39.0,Computer science
4550.0,GB,Simon Colton,26.0,https://openalex.org/A5040830236,https://api.openalex.org/works?filter=author.id:A5040830236,230.0,Computer science
10969.0,AU,Paul M. Salmon,55.0,https://openalex.org/A5090048784,https://api.openalex.org/works?filter=author.id:A5090048784,674.0,Computer science
11.0,CH,Veniamin Veselovsky,2.0,https://openalex.org/A5047584056,https://api.openalex.org/works?filter=author.id:A5047584056,13.0,Computer science
50.0,US,Bradley Spahn,2.0,https://openalex.org/A5007077429,https://api.openalex.org/works?filter=author.id:A5007077429,6.0,Political science
2561.0,IE,Siddhartha Sen,24.0,https://openalex.org/A5050252738,https://api.openalex.org/works?filter=author.id:A5050252738,344.0,Physics
46.0,DE,Katharina Burgdorf,2.0,https://openalex.org/A5058234095,https://api.openalex.org/works?filter=author.id:A5058234095,4.0,Computer science
45411.0,US,Nicholas A. Christakis,86.0,https://openalex.org/A5010495671,https://api.openalex.org/works?filter=author.id:A5010495671,423.0,Medicine
178020.0,CN,Hao Chen,156.0,https://openalex.org/A5022499603,https://api.openalex.org/works?filter=author.id:A5022499603,11258.0,Biology
9141.0,CH,Frank Schweitzer,47.0,https://openalex.org/A5057650206,https://api.openalex.org/works?filter=author.id:A5057650206,452.0,Computer science
125.0,US,Rebekah Getman,3.0,https://openalex.org/A5055658937,https://api.openalex.org/works?filter=author.id:A5055658937,9.0,Political science
807.0,DE,Andreas Spitz,13.0,https://openalex.org/A5018128415,https://api.openalex.org/works?filter=author.id:A5018128415,93.0,Computer science
1360.0,JP,Eiji Aramaki,17.0,https://openalex.org/A5041089475,https://api.openalex.org/works?filter=author.id:A5041089475,206.0,Computer science
1861.0,GB,Scott A. Hale,23.0,https://openalex.org/A5029882049,https://api.openalex.org/works?filter=author.id:A5029882049,173.0,Computer science
70.0,DK,Claudia Acciai,3.0,https://openalex.org/A5060256587,https://api.openalex.org/works?filter=author.id:A5060256587,14.0,Political science
89.0,RS,Bojan Kostić,6.0,https://openalex.org/A5034939798,https://api.openalex.org/works?filter=author.id:A5034939798,27.0,Biology
341.0,GB,Simone Santoni,3.0,https://openalex.org/A5067296366,https://api.openalex.org/works?filter=author.id:A5067296366,26.0,Political science
32915.0,US,Mario Castro,88.0,https://openalex.org/A5029849168,https://api.openalex.org/works?filter=author.id:A5029849168,628.0,Medicine
12.0,HU,Anna Sára Ligeti,1.0,https://openalex.org/A5061454360,https://api.openalex.org/works?filter=author.id:A5061454360,8.0,Geography
14.0,US,Andrew Renninger,2.0,https://openalex.org/A5012236452,https://api.openalex.org/works?filter=author.id:A5012236452,11.0,Political science
14794.0,CN,Chao Yu,57.0,https://openalex.org/A5053397364,https://api.openalex.org/works?filter=author.id:A5053397364,563.0,Biology
3786.0,ES,Sandro Meloni,27.0,https://openalex.org/A5013813259,https://api.openalex.org/works?filter=author.id:A5013813259,193.0,Physics
219.0,SE,Kate L. Wootton,7.0,https://openalex.org/A5046159336,https://api.openalex.org/works?filter=author.id:A5046159336,16.0,Ecology
177.0,US,Michael Vincent Arnold,6.0,https://openalex.org/A5091834342,https://api.openalex.org/works?filter=author.id:A5091834342,42.0,Computer science
2653.0,US,Christopher A. Bail,17.0,https://openalex.org/A5023997241,https://api.openalex.org/works?filter=author.id:A5023997241,56.0,Political science
506.0,PL,Paweł Jurek,9.0,https://openalex.org/A5023199318,https://api.openalex.org/works?filter=author.id:A5023199318,49.0,Psychology
12.0,IR,Samar Haider,2.0,https://openalex.org/A5020790791,https://api.openalex.org/works?filter=author.id:A5020790791,6.0,Computer science
693.0,DE,Katrin Weller,12.0,https://openalex.org/A5030588092,https://api.openalex.org/works?filter=author.id:A5030588092,107.0,Computer science
1708.0,US,Matthew R. Sharpe,15.0,https://openalex.org/A5001390441,https://api.openalex.org/works?filter=author.id:A5001390441,27.0,Medicine
1714.0,US,Jisun An,22.0,https://openalex.org/A5084955495,https://api.openalex.org/works?filter=author.id:A5084955495,226.0,Computer science
24.0,FR,Nicola Pedreschi,2.0,https://openalex.org/A5079120539,https://api.openalex.org/works?filter=author.id:A5079120539,6.0,Mathematics
17079.0,CN,Jianxun Luo,57.0,https://openalex.org/A5088282123,https://api.openalex.org/works?filter=author.id:A5088282123,1912.0,Biology
138.0,DE,Gerret von Nordheim,5.0,https://openalex.org/A5021205874,https://api.openalex.org/works?filter=author.id:A5021205874,26.0,Political science
1759.0,US,Daniela Paolotti,23.0,https://openalex.org/A5020744129,https://api.openalex.org/works?filter=author.id:A5020744129,136.0,Medicine
13580.0,US,Michael W. Macy,38.0,https://openalex.org/A5017534073,https://api.openalex.org/works?filter=author.id:A5017534073,191.0,Computer science
2176.0,IT,Luca Pappalardo,25.0,https://openalex.org/A5068819495,https://api.openalex.org/works?filter=author.id:A5068819495,133.0,Computer science
692.0,MX,Leo Ferres,14.0,https://openalex.org/A5029805143,https://api.openalex.org/works?filter=author.id:A5029805143,77.0,Computer science
3158.0,US,Nanyun Peng,25.0,https://openalex.org/A5030248499,https://api.openalex.org/works?filter=author.id:A5030248499,290.0,Computer science
21.0,IT,Tommaso Bondi,1.0,https://openalex.org/A5047971633,https://api.openalex.org/works?filter=author.id:A5047971633,2.0,Medicine
3.0,US,Alex Teytelboym,1.0,https://openalex.org/A5004784121,https://api.openalex.org/works?filter=author.id:A5004784121,4.0,Computer science
3143.0,CH,Ryan Cotterell,31.0,https://openalex.org/A5061951606,https://api.openalex.org/works?filter=author.id:A5061951606,431.0,Computer science
1695.0,DE,Jürgen Lerner,20.0,https://openalex.org/A5072366651,https://api.openalex.org/works?filter=author.id:A5072366651,83.0,Computer science
70.0,US,Jesse Piburn,4.0,https://openalex.org/A5015518629,https://api.openalex.org/works?filter=author.id:A5015518629,40.0,Computer science
48.0,RS,Aleksandra Alorić,3.0,https://openalex.org/A5003560204,https://api.openalex.org/works?filter=author.id:A5003560204,13.0,Physics
882.0,CN,Yiyan Zhang,18.0,https://openalex.org/A5000093816,https://api.openalex.org/works?filter=author.id:A5000093816,134.0,Biology
1255.0,CH,Anikó Hannák,12.0,https://openalex.org/A5054630728,https://api.openalex.org/works?filter=author.id:A5054630728,47.0,Computer science
5243.0,CN,Tao Jia,38.0,https://openalex.org/A5054502863,https://api.openalex.org/works?filter=author.id:A5054502863,158.0,Materials science
526.0,US,Abdullah Almaatouq,10.0,https://openalex.org/A5064296964,https://api.openalex.org/works?filter=author.id:A5064296964,47.0,Computer science
2624.0,JP,Akira Hashimoto,23.0,https://openalex.org/A5070799203,https://api.openalex.org/works?filter=author.id:A5070799203,214.0,Physics
402.0,DE,Alex Rutherford,10.0,https://openalex.org/A5029104172,https://api.openalex.org/works?filter=author.id:A5029104172,52.0,Computer science
642.0,JP,Genki Ichinose,15.0,https://openalex.org/A5080267104,https://api.openalex.org/works?filter=author.id:A5080267104,83.0,Computer science
768.0,IT,Alina Sîrbu,14.0,https://openalex.org/A5008115861,https://api.openalex.org/works?filter=author.id:A5008115861,83.0,Computer science
126.0,GB,Max Falkenberg,5.0,https://openalex.org/A5085884601,https://api.openalex.org/works?filter=author.id:A5085884601,29.0,Biology
126.0,DE,Anne-Marie Nußberger,5.0,https://openalex.org/A5086655976,https://api.openalex.org/works?filter=author.id:A5086655976,15.0,Psychology
324.0,RU,Peter Meylakhs,10.0,https://openalex.org/A5046955571,https://api.openalex.org/works?filter=author.id:A5046955571,27.0,Medicine
2598.0,US,Tim Althoff,24.0,https://openalex.org/A5033639139,https://api.openalex.org/works?filter=author.id:A5033639139,118.0,Computer science
23328.0,KR,Jun-Young Lee,71.0,https://openalex.org/A5000627464,https://api.openalex.org/works?filter=author.id:A5000627464,1768.0,Medicine
306.0,DK,Pantelis P. Analytis,5.0,https://openalex.org/A5080193434,https://api.openalex.org/works?filter=author.id:A5080193434,45.0,Computer science
118.0,US,Kunihiro Miyazaki,5.0,https://openalex.org/A5016661997,https://api.openalex.org/works?filter=author.id:A5016661997,30.0,Physics
115.0,CH,Stefan Katz,3.0,https://openalex.org/A5057850553,https://api.openalex.org/works?filter=author.id:A5057850553,7.0,Computer science
358.0,DE,Patrick Zerrer,4.0,https://openalex.org/A5013277169,https://api.openalex.org/works?filter=author.id:A5013277169,7.0,Physics
17.0,JP,Cho Sho,3.0,https://openalex.org/A5033304799,https://api.openalex.org/works?filter=author.id:A5033304799,10.0,Food science
11702.0,US,Julia Hirschberg,55.0,https://openalex.org/A5045037642,https://api.openalex.org/works?filter=author.id:A5045037642,398.0,Computer science
1.0,US,Quinn Lanners,0.0,https://openalex.org/A5023458007,https://api.openalex.org/works?filter=author.id:A5023458007,3.0,Computer science
82.0,US,Nicholas LaBerge,3.0,https://openalex.org/A5011588754,https://api.openalex.org/works?filter=author.id:A5011588754,11.0,Economics
5.0,IT,Alessandro De Gaetano,1.0,https://openalex.org/A5001710037,https://api.openalex.org/works?filter=author.id:A5001710037,5.0,Medicine
183.0,GB,Fabian Braesemann,8.0,https://openalex.org/A5010045638,https://api.openalex.org/works?filter=author.id:A5010045638,54.0,Business
352.0,CN,Wanqi Hu,5.0,https://openalex.org/A5065893083,https://api.openalex.org/works?filter=author.id:A5065893083,11.0,Genetics
265.0,PL,Marcin Waniek,7.0,https://openalex.org/A5053311835,https://api.openalex.org/works?filter=author.id:A5053311835,47.0,Computer science
1140.0,HU,Gergő Tóth,19.0,https://openalex.org/A5063493127,https://api.openalex.org/works?filter=author.id:A5063493127,107.0,Biology
151.0,JP,Shuntaro Yada,8.0,https://openalex.org/A5005540314,https://api.openalex.org/works?filter=author.id:A5005540314,57.0,Computer science
16.0,US,Jeff T. Sheng,1.0,https://openalex.org/A5072697599,https://api.openalex.org/works?filter=author.id:A5072697599,5.0,Economics
428.0,US,Filipi Nascimento Silva,11.0,https://openalex.org/A5084942485,https://api.openalex.org/works?filter=author.id:A5084942485,45.0,Computer science
444.0,US,Chacha Chen,4.0,https://openalex.org/A5028711697,https://api.openalex.org/works?filter=author.id:A5028711697,23.0,Computer science
97.0,JP,Piyush Ghasiya,3.0,https://openalex.org/A5042644425,https://api.openalex.org/works?filter=author.id:A5042644425,19.0,Political science
17170.0,AU,Peter N. Dodds,66.0,https://openalex.org/A5077228817,https://api.openalex.org/works?filter=author.id:A5077228817,196.0,Biology
856.0,NL,Marjolijn Das,12.0,https://openalex.org/A5047436850,https://api.openalex.org/works?filter=author.id:A5047436850,32.0,Political science
8.0,GB,Kobi Hackenburg,1.0,https://openalex.org/A5068726494,https://api.openalex.org/works?filter=author.id:A5068726494,6.0,Political science
24.0,IT,Michele Avalle,1.0,https://openalex.org/A5038309211,https://api.openalex.org/works?filter=author.id:A5038309211,2.0,Psychology
67.0,JP,Yuta Tomokiyo,1.0,https://openalex.org/A5044892025,https://api.openalex.org/works?filter=author.id:A5044892025,1.0,Phosphorylation
45.0,CA,Jad Kabbara,3.0,https://openalex.org/A5026429870,https://api.openalex.org/works?filter=author.id:A5026429870,16.0,Computer science
46.0,PL,Szymon Talaga,4.0,https://openalex.org/A5031702282,https://api.openalex.org/works?filter=author.id:A5031702282,18.0,Psychology
1523.0,DE,Bernard Koch,21.0,https://openalex.org/A5000347766,https://api.openalex.org/works?filter=author.id:A5000347766,101.0,Medicine
318.0,US,Marijn ten Thij,6.0,https://openalex.org/A5044818236,https://api.openalex.org/works?filter=author.id:A5044818236,27.0,Computer science
574.0,US,Jacob Thebault-Spieker,11.0,https://openalex.org/A5039675865,https://api.openalex.org/works?filter=author.id:A5039675865,28.0,Computer science
1013.0,AR,Joaquín Navajas,14.0,https://openalex.org/A5053889441,https://api.openalex.org/works?filter=author.id:A5053889441,116.0,Philosophy
3904.0,DE,Michael T. Schaub,32.0,https://openalex.org/A5008584000,https://api.openalex.org/works?filter=author.id:A5008584000,160.0,Computer science
10.0,DE,Camille Landesvatter,2.0,https://openalex.org/A5067315236,https://api.openalex.org/works?filter=author.id:A5067315236,7.0,Computer science
